,Sample Name,Source Plate Name,Source Well,Destination Well,Transfer Volume,Destination Plate Name,Source Plate Type
0,D7,af_src001,D13,A1,2000,dest_plate,384PP_AQ_BP
1,D7,af_src001,D13,A2,2000,dest_plate,384PP_AQ_BP
2,D7,af_src001,D13,A3,2000,dest_plate,384PP_AQ_BP
3,D7,af_src001,D13,A4,2000,dest_plate,384PP_AQ_BP
4,D7,af_src001,D13,A5,2000,dest_plate,384PP_AQ_BP
5,D7,af_src001,D13,A6,2000,dest_plate,384PP_AQ_BP
6,D7,af_src001,D13,A7,2000,dest_plate,384PP_AQ_BP
7,D7,af_src001,D13,A8,2000,dest_plate,384PP_AQ_BP
8,D7,af_src001,D13,A9,2000,dest_plate,384PP_AQ_BP
9,D8,af_src001,D15,A10,2000,dest_plate,384PP_AQ_BP
10,D8,af_src001,D15,A11,2000,dest_plate,384PP_AQ_BP
11,D8,af_src001,D15,A12,2000,dest_plate,384PP_AQ_BP
12,D8,af_src001,D15,A13,2000,dest_plate,384PP_AQ_BP
13,D8,af_src001,D15,A14,2000,dest_plate,384PP_AQ_BP
14,D8,af_src001,D15,A15,2000,dest_plate,384PP_AQ_BP
15,D8,af_src001,D15,A16,2000,dest_plate,384PP_AQ_BP
16,D8,af_src001,D15,A17,2000,dest_plate,384PP_AQ_BP
17,D8,af_src001,D15,A18,2000,dest_plate,384PP_AQ_BP
18,D9,af_src001,D17,A19,2000,dest_plate,384PP_AQ_BP
19,D9,af_src001,D17,A20,2000,dest_plate,384PP_AQ_BP
20,D9,af_src001,D17,A21,2000,dest_plate,384PP_AQ_BP
21,D9,af_src001,D17,A22,2000,dest_plate,384PP_AQ_BP
22,D9,af_src001,D17,A23,2000,dest_plate,384PP_AQ_BP
23,D9,af_src001,D17,A24,2000,dest_plate,384PP_AQ_BP
24,D9,af_src001,D17,B1,2000,dest_plate,384PP_AQ_BP
25,D9,af_src001,D17,B2,2000,dest_plate,384PP_AQ_BP
26,D9,af_src001,D17,B3,2000,dest_plate,384PP_AQ_BP
27,D10,af_src001,D19,B4,2000,dest_plate,384PP_AQ_BP
28,D10,af_src001,D19,B5,2000,dest_plate,384PP_AQ_BP
29,D10,af_src001,D19,B6,2000,dest_plate,384PP_AQ_BP
30,D10,af_src001,D19,B7,2000,dest_plate,384PP_AQ_BP
31,D10,af_src001,D19,B8,2000,dest_plate,384PP_AQ_BP
32,D10,af_src001,D19,B9,2000,dest_plate,384PP_AQ_BP
33,D10,af_src001,D19,B10,2000,dest_plate,384PP_AQ_BP
34,D10,af_src001,D19,B11,2000,dest_plate,384PP_AQ_BP
35,D10,af_src001,D19,B12,2000,dest_plate,384PP_AQ_BP
36,D11,af_src001,D21,B13,2000,dest_plate,384PP_AQ_BP
37,D11,af_src001,D21,B14,2000,dest_plate,384PP_AQ_BP
38,D11,af_src001,D21,B15,2000,dest_plate,384PP_AQ_BP
39,D11,af_src001,D21,B16,2000,dest_plate,384PP_AQ_BP
40,D11,af_src001,D21,B17,2000,dest_plate,384PP_AQ_BP
41,D11,af_src001,D21,B18,2000,dest_plate,384PP_AQ_BP
42,D11,af_src001,D21,B19,2000,dest_plate,384PP_AQ_BP
43,D11,af_src001,D21,B20,2000,dest_plate,384PP_AQ_BP
44,D11,af_src001,D21,B21,2000,dest_plate,384PP_AQ_BP
45,D12,af_src001,D23,B22,2000,dest_plate,384PP_AQ_BP
46,D12,af_src001,D23,B23,2000,dest_plate,384PP_AQ_BP
47,D12,af_src001,D23,B24,2000,dest_plate,384PP_AQ_BP
48,D12,af_src001,D23,C1,2000,dest_plate,384PP_AQ_BP
49,D12,af_src001,D23,C2,2000,dest_plate,384PP_AQ_BP
50,D12,af_src001,D23,C3,2000,dest_plate,384PP_AQ_BP
51,D12,af_src001,D23,C4,2000,dest_plate,384PP_AQ_BP
52,D12,af_src001,D23,C5,2000,dest_plate,384PP_AQ_BP
53,D12,af_src001,D23,C6,2000,dest_plate,384PP_AQ_BP
54,E1,af_src001,E1,C7,2000,dest_plate,384PP_AQ_BP
55,E1,af_src001,E1,C8,2000,dest_plate,384PP_AQ_BP
56,E1,af_src001,E1,C9,2000,dest_plate,384PP_AQ_BP
57,E1,af_src001,E1,C10,2000,dest_plate,384PP_AQ_BP
58,E1,af_src001,E1,C11,2000,dest_plate,384PP_AQ_BP
59,E1,af_src001,E1,C12,2000,dest_plate,384PP_AQ_BP
60,E1,af_src001,E1,C13,2000,dest_plate,384PP_AQ_BP
61,E1,af_src001,E1,C14,2000,dest_plate,384PP_AQ_BP
62,E1,af_src001,E1,C15,2000,dest_plate,384PP_AQ_BP
63,E2,af_src001,E3,C16,2000,dest_plate,384PP_AQ_BP
64,E2,af_src001,E3,C17,2000,dest_plate,384PP_AQ_BP
65,E2,af_src001,E3,C18,2000,dest_plate,384PP_AQ_BP
66,E2,af_src001,E3,C19,2000,dest_plate,384PP_AQ_BP
67,E2,af_src001,E3,C20,2000,dest_plate,384PP_AQ_BP
68,E2,af_src001,E3,C21,2000,dest_plate,384PP_AQ_BP
69,E2,af_src001,E3,C22,2000,dest_plate,384PP_AQ_BP
70,E2,af_src001,E3,C23,2000,dest_plate,384PP_AQ_BP
71,E2,af_src001,E3,C24,2000,dest_plate,384PP_AQ_BP
72,E3,af_src001,E5,D1,2000,dest_plate,384PP_AQ_BP
73,E3,af_src001,E5,D2,2000,dest_plate,384PP_AQ_BP
74,E3,af_src001,E5,D3,2000,dest_plate,384PP_AQ_BP
75,E3,af_src001,E5,D4,2000,dest_plate,384PP_AQ_BP
76,E3,af_src001,E5,D5,2000,dest_plate,384PP_AQ_BP
77,E3,af_src001,E5,D6,2000,dest_plate,384PP_AQ_BP
78,E3,af_src001,E5,D7,2000,dest_plate,384PP_AQ_BP
79,E3,af_src001,E5,D8,2000,dest_plate,384PP_AQ_BP
80,E3,af_src001,E5,D9,2000,dest_plate,384PP_AQ_BP
81,E4,af_src001,E7,D10,2000,dest_plate,384PP_AQ_BP
82,E4,af_src001,E7,D11,2000,dest_plate,384PP_AQ_BP
83,E4,af_src001,E7,D12,2000,dest_plate,384PP_AQ_BP
84,E4,af_src001,E7,D13,2000,dest_plate,384PP_AQ_BP
85,E4,af_src001,E7,D14,2000,dest_plate,384PP_AQ_BP
86,E4,af_src001,E7,D15,2000,dest_plate,384PP_AQ_BP
87,E4,af_src001,E7,D16,2000,dest_plate,384PP_AQ_BP
88,E4,af_src001,E7,D17,2000,dest_plate,384PP_AQ_BP
89,E4,af_src001,E7,D18,2000,dest_plate,384PP_AQ_BP
90,E5,af_src001,E9,D19,2000,dest_plate,384PP_AQ_BP
91,E5,af_src001,E9,D20,2000,dest_plate,384PP_AQ_BP
92,E5,af_src001,E9,D21,2000,dest_plate,384PP_AQ_BP
93,E5,af_src001,E9,D22,2000,dest_plate,384PP_AQ_BP
94,E5,af_src001,E9,D23,2000,dest_plate,384PP_AQ_BP
95,E5,af_src001,E9,D24,2000,dest_plate,384PP_AQ_BP
96,E5,af_src001,E9,E1,2000,dest_plate,384PP_AQ_BP
97,E5,af_src001,E9,E2,2000,dest_plate,384PP_AQ_BP
98,E5,af_src001,E9,E3,2000,dest_plate,384PP_AQ_BP
99,E6,af_src001,E11,E4,2000,dest_plate,384PP_AQ_BP
100,E6,af_src001,E11,E5,2000,dest_plate,384PP_AQ_BP
101,E6,af_src001,E11,E6,2000,dest_plate,384PP_AQ_BP
102,E6,af_src001,E11,E7,2000,dest_plate,384PP_AQ_BP
103,E6,af_src001,E11,E8,2000,dest_plate,384PP_AQ_BP
104,E6,af_src001,E11,E9,2000,dest_plate,384PP_AQ_BP
105,E6,af_src001,E11,E10,2000,dest_plate,384PP_AQ_BP
106,E6,af_src001,E11,E11,2000,dest_plate,384PP_AQ_BP
107,E6,af_src001,E11,E12,2000,dest_plate,384PP_AQ_BP
108,E7,af_src001,E13,E13,2000,dest_plate,384PP_AQ_BP
109,E7,af_src001,E13,E14,2000,dest_plate,384PP_AQ_BP
110,E7,af_src001,E13,E15,2000,dest_plate,384PP_AQ_BP
111,E7,af_src001,E13,E16,2000,dest_plate,384PP_AQ_BP
112,E7,af_src001,E13,E17,2000,dest_plate,384PP_AQ_BP
113,E7,af_src001,E13,E18,2000,dest_plate,384PP_AQ_BP
114,E7,af_src001,E13,E19,2000,dest_plate,384PP_AQ_BP
115,E7,af_src001,E13,E20,2000,dest_plate,384PP_AQ_BP
116,E7,af_src001,E13,E21,2000,dest_plate,384PP_AQ_BP
117,E8,af_src001,E15,E22,2000,dest_plate,384PP_AQ_BP
118,E8,af_src001,E15,E23,2000,dest_plate,384PP_AQ_BP
119,E8,af_src001,E15,E24,2000,dest_plate,384PP_AQ_BP
120,E8,af_src001,E15,F1,2000,dest_plate,384PP_AQ_BP
121,E8,af_src001,E15,F2,2000,dest_plate,384PP_AQ_BP
122,E8,af_src001,E15,F3,2000,dest_plate,384PP_AQ_BP
123,E8,af_src001,E15,F4,2000,dest_plate,384PP_AQ_BP
124,E8,af_src001,E15,F5,2000,dest_plate,384PP_AQ_BP
125,E8,af_src001,E15,F6,2000,dest_plate,384PP_AQ_BP
126,E9,af_src001,E17,F7,2000,dest_plate,384PP_AQ_BP
127,E9,af_src001,E17,F8,2000,dest_plate,384PP_AQ_BP
128,E9,af_src001,E17,F9,2000,dest_plate,384PP_AQ_BP
129,E9,af_src001,E17,F10,2000,dest_plate,384PP_AQ_BP
130,E9,af_src001,E17,F11,2000,dest_plate,384PP_AQ_BP
131,E9,af_src001,E17,F12,2000,dest_plate,384PP_AQ_BP
132,E9,af_src001,E17,F13,2000,dest_plate,384PP_AQ_BP
133,E9,af_src001,E17,F14,2000,dest_plate,384PP_AQ_BP
134,E9,af_src001,E17,F15,2000,dest_plate,384PP_AQ_BP
135,E10,af_src001,E19,F16,2000,dest_plate,384PP_AQ_BP
136,E10,af_src001,E19,F17,2000,dest_plate,384PP_AQ_BP
137,E10,af_src001,E19,F18,2000,dest_plate,384PP_AQ_BP
138,E10,af_src001,E19,F19,2000,dest_plate,384PP_AQ_BP
139,E10,af_src001,E19,F20,2000,dest_plate,384PP_AQ_BP
140,E10,af_src001,E19,F21,2000,dest_plate,384PP_AQ_BP
141,E10,af_src001,E19,F22,2000,dest_plate,384PP_AQ_BP
142,E10,af_src001,E19,F23,2000,dest_plate,384PP_AQ_BP
143,E10,af_src001,E19,F24,2000,dest_plate,384PP_AQ_BP
144,E11,af_src001,E21,G1,2000,dest_plate,384PP_AQ_BP
145,E11,af_src001,E21,G2,2000,dest_plate,384PP_AQ_BP
146,E11,af_src001,E21,G3,2000,dest_plate,384PP_AQ_BP
147,E11,af_src001,E21,G4,2000,dest_plate,384PP_AQ_BP
148,E11,af_src001,E21,G5,2000,dest_plate,384PP_AQ_BP
149,E11,af_src001,E21,G6,2000,dest_plate,384PP_AQ_BP
150,E11,af_src001,E21,G7,2000,dest_plate,384PP_AQ_BP
151,E11,af_src001,E21,G8,2000,dest_plate,384PP_AQ_BP
152,E11,af_src001,E21,G9,2000,dest_plate,384PP_AQ_BP
153,E12,af_src001,E23,G10,2000,dest_plate,384PP_AQ_BP
154,E12,af_src001,E23,G11,2000,dest_plate,384PP_AQ_BP
